datetime	temp0.1	temp0.5	temp1.0	temp1.25	temp1.5	temp1.75	temp2.0	temp2.25	temp2.5	temp2.75	temp3.0	temp4.0
2014-07-23 06:10:00	22.81	22.62	22.81	22.81	22.81	22.72	20.81	19.85	18.62	17	14.8	8.93
2014-07-23 06:20:00	22.72	22.72	22.81	22.81	22.81	22.43	20.9	19.95	18.52	17	14.9	8.93
2014-07-23 06:30:00	22.72	22.62	22.81	22.72	22.81	22.43	20.9	19.95	18.52	17.09	15	8.93
2014-07-23 06:40:00	22.72	22.62	22.72	22.72	22.81	22.43	20.9	19.85	18.62	17.09	15.09	8.93
2014-07-23 06:50:00	22.72	22.62	22.72	22.72	22.72	22.52	20.9	19.85	18.52	17.09	15.28	8.93
2014-07-23 07:00:00	22.72	22.62	22.72	22.72	22.72	22.43	20.9	19.85	18.52	17.09	15.28	8.93
2014-07-23 07:10:00	22.72	22.62	22.72	22.72	22.72	22.43	20.81	19.95	18.62	17.09	15.19	8.93
2014-07-23 07:20:00	22.72	22.62	22.72	22.72	22.72	22.43	20.81	19.85	18.71	17.09	15.09	8.93
2014-07-23 07:30:00	22.72	22.62	22.72	22.72	22.72	22.52	20.9	19.95	18.62	17.09	15.09	8.93
2014-07-23 07:40:00	22.72	22.62	22.72	22.62	22.72	22.43	20.9	19.95	18.52	17.09	15.09	8.93
2014-07-23 07:50:00	22.72	22.62	22.72	22.72	22.72	22.43	20.9	19.95	18.62	17.09	15.09	8.94
2014-07-23 08:00:00	22.81	22.62	22.72	22.72	22.72	22.52	20.9	19.95	18.62	17.09	15.09	8.94
2014-07-23 08:10:00	22.81	22.62	22.72	22.72	22.72	22.43	20.9	20.04	18.62	17	14.9	8.94
2014-07-23 08:20:00	22.72	22.62	22.72	22.72	22.72	22.33	21	19.95	18.71	16.9	14.8	8.94
2014-07-23 08:30:00	22.72	22.62	22.72	22.72	22.72	22.33	20.9	19.95	18.81	17.09	14.71	8.94
2014-07-23 08:40:00	22.81	22.62	22.72	22.72	22.72	22.24	21	19.95	18.62	17.09	14.8	8.94
2014-07-23 08:50:00	22.81	22.62	22.72	22.72	22.72	22.24	20.9	20.04	18.52	17	14.9	8.94
2014-07-23 09:00:00	22.81	22.62	22.72	22.72	22.72	22.33	21	19.95	18.62	17	15.09	8.94
2014-07-23 09:10:00	23	22.81	22.81	22.72	22.72	22.24	21.19	19.95	18.52	17.09	15.19	8.94
2014-07-23 09:20:00	23.1	22.81	22.81	22.72	22.62	22.43	21	19.95	18.52	17.09	15.19	8.94
2014-07-23 09:30:00	23	22.72	22.72	22.62	22.62	22.24	21	19.76	18.62	17.09	15.09	8.94
2014-07-23 09:40:00	23.1	22.81	22.81	22.72	22.62	22.33	21	19.95	18.81	17.09	15	8.94
2014-07-23 09:50:00	23.1	22.81	22.72	22.62	22.62	22.33	21	19.85	18.71	17.19	15.09	8.94
2014-07-23 10:00:00	23	22.81	22.72	22.62	22.62	22.43	21	19.85	18.71	17	15.09	8.95
2014-07-23 10:10:00	23.1	22.81	22.72	22.62	22.62	22.52	21	19.85	18.62	16.9	15	8.95
2014-07-23 10:20:00	23.2	22.91	22.72	22.72	22.62	22.52	21.09	19.95	18.62	16.9	15.09	8.95
2014-07-23 10:30:00	23.29	22.91	22.81	22.72	22.62	22.52	21	19.95	18.62	17	15	8.95
2014-07-23 10:40:00	23.48	23	22.81	22.72	22.72	22.52	20.9	19.95	18.71	17.09	14.9	8.95
2014-07-23 10:50:00	23.39	23	22.81	22.72	22.72	22.52	20.81	20.04	18.62	17	15.09	8.95
2014-07-23 11:00:00	23.48	23	22.91	22.81	22.72	22.52	20.9	20.04	18.62	17	15.19	8.95
2014-07-23 11:10:00	23.58	23	22.91	22.81	22.72	22.52	20.9	20.23	18.62	17	15.09	8.95
2014-07-23 11:20:00	23.58	23	23	22.81	22.72	22.43	20.9	20.14	18.52	17	15.19	8.95
2014-07-23 11:30:00	23.39	22.91	22.91	22.72	22.72	22.43	20.9	20.04	18.33	17.09	15.28	8.95
2014-07-23 11:40:00	23.48	23	22.91	22.72	22.72	22.52	21	19.95	18.52	17.28	15.09	8.95
2014-07-23 11:50:00	23.68	23.1	23	22.81	22.81	22.52	21.09	19.95	18.62	17.28	15.09	8.95
2014-07-23 12:00:00	23.77	23.2	23	22.81	22.81	22.43	21.09	19.95	18.62	17.28	15	8.95
2014-07-23 12:10:00	23.77	23.2	23	22.81	22.81	22.24	21.19	19.95	18.71	17.28	14.8	8.96
2014-07-23 12:20:00	24.06	23.39	23.1	23	22.91	22.05	21.28	19.76	18.81	17.38	14.8	8.96
2014-07-23 12:30:00	24.25	23.48	23.1	23.1	22.91	22.05	21.28	19.85	19	17.28	15	8.96
2014-07-23 12:40:00	24.06	23.2	23	22.91	22.81	22.14	21.19	19.85	19	17.09	15.09	8.96
2014-07-23 12:50:00	23.97	23.29	23	22.91	22.81	22.24	21	19.85	18.9	17	15.19	8.96
2014-07-23 13:00:00	23.97	23.39	23	22.91	22.91	22.33	21.09	19.95	19	17	15.09	8.96
2014-07-23 13:10:00	24.16	23.29	23.1	23	22.91	22.43	20.9	19.95	18.9	17	15.19	8.96
2014-07-23 13:20:00	24.06	23.39	23.1	23	22.91	22.43	20.9	20.04	18.9	17.09	15.09	8.96
2014-07-23 13:30:00	24.16	23.58	23.2	23.2	22.91	22.52	20.9	20.04	18.81	17.19	15	8.96
2014-07-23 13:40:00	24.35	23.68	23.2	23.29	22.91	22.52	21	20.14	18.9	17.09	15	8.96
2014-07-23 13:50:00	24.16	23.68	23.2	23.1	22.91	22.62	21	20.04	18.62	16.9	14.9	8.96
2014-07-23 14:00:00	24.16	23.68	23.39	23.1	22.91	22.62	20.9	20.33	18.43	16.71	15	8.96
2014-07-23 14:10:00	24.16	23.77	23.39	23.2	22.91	22.62	21.19	20.14	18.43	16.81	15.09	8.96
2014-07-23 14:20:00	23.97	23.77	23.48	23.1	22.91	22.33	21.09	20.04	18.33	17.09	15.57	8.97
2014-07-23 14:30:00	24.06	23.87	23.48	23.1	22.91	22.43	21.09	20.04	18.43	17.19	15.19	8.97
2014-07-23 14:40:00	24.16	23.87	23.48	23	22.91	22.52	21	19.95	18.62	17.48	14.9	8.97
2014-07-23 14:50:00	24.16	23.87	23.39	23	22.91	22.52	20.9	19.95	18.62	17.57	14.8	8.97
2014-07-23 15:00:00	24.45	24.06	23.48	23.1	22.91	22.62	21.19	19.85	18.71	17.57	14.9	8.97
2014-07-23 15:10:00	24.45	24.06	23.39	23	22.91	22.43	20.9	19.95	18.81	17.19	15	8.97
2014-07-23 15:20:00	24.83	24.35	23.48	23.2	22.91	22.43	21	20.14	19	17	15.09	8.97
2014-07-23 15:30:00	24.74	24.35	23.48	23.1	23	22.62	21.09	20.23	19.09	16.9	14.9	8.97
2014-07-23 15:40:00	24.45	24.06	23.2	23	22.91	22.43	21	20.23	19	16.81	15.09	8.97
2014-07-23 15:50:00	24.83	24.35	23.48	23.2	23	22.52	21.09	20.33	19	16.71	15.38	8.97
2014-07-23 16:00:00	24.64	24.25	23.29	23.1	23	22.62	21.19	20.33	18.71	16.71	15.38	8.97
2014-07-23 16:10:00	24.74	24.35	23.29	23.1	23	22.52	21.19	20.33	18.52	16.9	15.57	8.97
2014-07-23 16:20:00	24.74	24.35	23.39	23.1	23	22.43	21.38	20.42	18.52	17.09	15.19	8.97
2014-07-23 16:30:00	24.55	24.35	23.29	23.1	22.91	22.14	21.28	20.23	18.43	17.28	15.19	8.97
2014-07-23 16:40:00	24.59	24.38	23.32	23.1	22.93	22.19	21.26	20.21	18.54	17.33	15.14	8.98
2014-07-23 16:50:00	24.64	24.4	23.34	23.1	22.96	22.24	21.23	20.19	18.66	17.38	15.09	8.98
2014-07-23 17:00:00	24.69	24.42	23.36	23.1	22.98	22.29	21.21	20.16	18.78	17.43	15.04	8.98
2014-07-23 17:10:00	24.74	24.45	23.39	23.1	23	22.33	21.19	20.14	18.9	17.48	15	8.98
2014-07-23 17:20:00	24.45	24.25	23.39	23	22.91	22.24	21	20.04	18.71	17.48	15.38	8.88
2014-07-23 17:30:00	24.64	24.35	23.39	23.1	22.91	22.43	21.28	20.04	18.62	17.28	15.19	9.08
2014-07-23 17:40:00	24.74	24.45	23.48	23.1	23	22.52	21.47	19.95	18.62	17.19	15	8.98
2014-07-23 17:50:00	24.74	24.45	23.48	23.1	23	22.52	21.19	20.04	18.71	17.09	15.19	8.78
2014-07-23 18:00:00	24.74	24.35	23.39	23.1	22.91	22.52	21.28	20.14	18.81	17.38	15.19	8.38
2014-07-23 18:10:00	24.74	24.35	23.48	23.1	22.91	22.52	21.19	20.04	18.81	17.28	15.38	8.38
2014-07-23 18:20:00	24.64	24.45	23.48	23.1	23	22.62	21.19	20.04	18.71	17.19	15.19	8.58
2014-07-23 18:30:00	24.64	24.45	23.68	23.1	23	22.52	21	19.95	18.52	17.09	15.28	8.78
2014-07-23 18:40:00	24.55	24.45	23.68	23.1	23	22.43	20.9	19.85	18.71	17.28	15.57	8.78
2014-07-23 18:50:00	24.55	24.35	23.48	23.1	23	22.43	21	19.95	18.81	17.38	15.47	8.88
2014-07-23 19:00:00	24.45	24.35	23.48	23.1	23	22.43	21.19	20.04	18.81	17.09	15.09	8.88
2014-07-23 19:10:00	24.45	24.35	23.48	23.1	23	22.52	21.19	20.04	18.9	16.9	14.9	8.78
2014-07-23 19:20:00	24.35	24.25	23.48	23.1	23	22.33	21.09	20.14	18.9	17.19	15	8.68
2014-07-23 19:30:00	24.35	24.25	23.48	23.1	23	22.14	21.28	20.04	18.9	17.28	14.9	8.88
2014-07-23 19:40:00	24.25	24.25	23.39	23.1	23	22.24	21.19	20.04	18.81	17.28	14.52	9.27
2014-07-23 19:50:00	24.25	24.16	23.39	23.1	22.91	22.24	21.19	20.04	18.9	17.57	14.9	9.27
2014-07-23 20:00:00	24.25	24.16	23.39	23.1	22.91	22.24	21	19.95	18.81	17.48	15	8.88
2014-07-23 20:10:00	24.16	24.06	23.39	23.1	22.81	22.33	21.09	19.95	18.71	17.19	15.19	8.78
2014-07-23 20:20:00	24.16	24.06	23.39	23.1	22.91	22.43	21.28	20.14	18.81	16.81	15.09	8.68
2014-07-23 20:30:00	24.06	23.97	23.39	23	22.91	22.43	21.28	20.04	18.81	16.81	15	8.58
2014-07-23 20:40:00	23.97	23.97	23.39	23	22.91	22.43	21.19	20.04	18.9	16.9	15.19	8.38
2014-07-23 20:50:00	23.97	23.87	23.39	23	22.91	22.43	21	20.04	19	17	15.28	8.38
2014-07-23 21:00:00	23.97	23.87	23.39	23	22.91	22.52	21.09	20.14	19	16.71	15.09	8.48
2014-07-23 21:10:00	23.87	23.77	23.39	23.1	23	22.52	21.09	20.14	18.9	16.81	15.09	8.48
2014-07-23 21:20:00	23.87	23.77	23.39	23.1	22.91	22.33	21.09	20.04	18.71	16.9	15.38	8.58
2014-07-23 21:30:00	23.77	23.77	23.48	23.1	22.91	22.33	21.09	20.04	18.62	17	15.38	8.78
2014-07-23 21:40:00	23.77	23.68	23.39	23.1	22.91	22.43	21.28	20.14	18.52	17	15.09	8.78
2014-07-23 21:50:00	23.68	23.58	23.39	23	22.91	22.43	21.28	20.23	18.52	17.09	15.19	8.98
2014-07-23 22:00:00	23.68	23.58	23.29	23	22.91	22.33	21.09	20.04	18.62	17.38	15.38	8.88
2014-07-23 22:10:00	23.58	23.58	23.39	23.1	22.91	22.43	21.09	19.85	18.62	17.48	15.38	8.88
2014-07-23 22:20:00	23.58	23.48	23.58	23.1	23	22.52	21.09	19.95	18.62	17.38	15.09	8.88
2014-07-23 22:30:00	23.48	23.48	23.58	23.1	23	22.43	21.09	19.95	18.71	17.48	14.8	8.98
2014-07-23 22:40:00	23.48	23.48	23.58	23.1	23	22.43	21.09	19.95	18.62	17.19	15.19	9.08
2014-07-23 22:50:00	23.48	23.39	23.48	23.2	23	22.33	21.09	20.04	18.62	17.19	15.09	8.88
2014-07-23 23:00:00	23.48	23.39	23.48	23.1	23	22.33	21.19	20.04	18.71	17	14.9	8.88
2014-07-23 23:10:00	23.39	23.39	23.48	23.2	23	22.33	21.09	20.04	18.71	17	15.09	8.78
2014-07-23 23:20:00	23.39	23.29	23.39	23.1	22.91	22.24	21.09	20.14	18.81	16.81	15.09	8.58
2014-07-23 23:30:00	23.29	23.29	23.39	23.1	22.91	22.24	21.09	19.95	18.71	17	15.19	8.58
2014-07-23 23:40:00	23.29	23.29	23.39	23.2	23	22.33	21.09	19.85	18.71	17.09	15	8.48
2014-07-23 23:50:00	23.29	23.2	23.29	23.2	23	22.33	21.09	19.85	18.71	17.28	15.09	8.58
2014-07-24 00:00:00	23.2	23.2	23.29	23.2	22.91	22.33	21.09	20.04	18.81	17.19	15.19	8.68
2014-07-24 00:10:00	23.2	23.2	23.29	23.2	22.91	22.33	21	19.95	18.71	17.19	15.19	8.78
2014-07-24 00:20:00	23.2	23.2	23.2	23.2	22.91	22.33	21	20.04	18.81	17.19	15.28	8.58
2014-07-24 00:30:00	23.2	23.1	23.2	23.2	23	22.33	21	20.04	18.81	17.09	15.09	8.68
2014-07-24 00:40:00	23.1	23.1	23.2	23.1	22.91	22.33	21.09	20.04	18.71	17.09	15.09	8.78
2014-07-24 00:50:00	23.1	23	23.2	23.1	22.81	22.24	21.09	20.14	18.71	17.09	15.19	8.78
2014-07-24 01:00:00	23.1	23	23.1	23.1	22.91	22.24	21.09	20.14	18.62	17.09	15.28	8.78
2014-07-24 01:10:00	23	23	23.1	23.1	23	22.33	21	20.14	18.62	17.19	15.19	8.78
2014-07-24 01:20:00	23	23	23.1	23	23	22.24	21	20.14	18.62	17.19	15.19	8.88
2014-07-24 01:30:00	23	22.91	23	23	22.91	22.24	21.09	20.14	18.62	17.19	15	9.08
2014-07-24 01:40:00	23	22.91	23	23	23	22.33	21.09	20.14	18.62	17.19	15	9.18
2014-07-24 01:50:00	22.91	22.91	23	23	23	22.33	21.09	20.04	18.52	17.19	15	8.98
2014-07-24 02:00:00	22.91	22.81	23	22.91	23	22.33	21.09	20.04	18.52	17.19	15	9.08
2014-07-24 02:10:00	22.91	22.81	22.91	22.91	23	22.33	21.09	20.04	18.62	17.19	15	8.98
2014-07-24 02:20:00	22.91	22.81	22.91	22.91	22.91	22.43	21.09	19.95	18.71	17.19	15.09	8.88
2014-07-24 02:30:00	22.81	22.81	22.91	22.91	22.91	22.43	21.09	20.04	18.81	17.09	15.09	8.68
2014-07-24 02:40:00	22.81	22.72	22.81	22.81	22.91	22.43	21	19.95	18.9	17.09	15	8.78
2014-07-24 02:50:00	22.81	22.72	22.81	22.81	22.91	22.24	21	19.95	18.81	17.09	15.09	8.78
2014-07-24 03:00:00	22.72	22.72	22.81	22.81	22.81	22.33	21.09	19.85	18.71	17.09	15.28	8.78
2014-07-24 03:10:00	22.72	22.72	22.81	22.72	22.81	22.52	21.09	19.95	18.62	17.09	15.19	8.68
2014-07-24 03:20:00	22.72	22.62	22.72	22.72	22.81	22.43	21	19.95	18.71	17.19	15.09	8.58
2014-07-24 03:30:00	22.72	22.62	22.72	22.72	22.81	22.43	21.09	19.95	18.62	17.09	15.19	8.58
2014-07-24 03:40:00	22.72	22.62	22.72	22.72	22.72	22.43	21.09	19.95	18.71	17.09	15.09	8.58
2014-07-24 03:50:00	22.62	22.62	22.72	22.72	22.72	22.52	21.19	20.04	18.62	17	15	8.68
2014-07-24 04:00:00	22.62	22.62	22.72	22.62	22.72	22.52	21.09	20.14	18.71	16.9	15	8.68
2014-07-24 04:10:00	22.62	22.52	22.62	22.62	22.72	22.33	21.09	20.14	18.81	16.9	15.09	8.68
2014-07-24 04:20:00	22.62	22.52	22.62	22.62	22.72	22.43	21	20.14	18.71	17.09	15.19	8.58
2014-07-24 04:30:00	22.52	22.52	22.62	22.62	22.62	22.52	21	20.04	18.71	17	15.19	8.58
2014-07-24 04:40:00	22.52	22.52	22.62	22.62	22.62	22.43	21	20.04	18.71	16.9	15.19	8.58
2014-07-24 04:50:00	22.52	22.43	22.52	22.52	22.62	22.43	21	20.04	18.71	16.9	15.19	8.68
2014-07-24 05:00:00	22.52	22.43	22.52	22.52	22.62	22.43	21	20.04	18.81	16.9	15.09	8.68
2014-07-24 05:10:00	22.52	22.43	22.52	22.52	22.52	22.43	21	19.95	18.81	17	15.19	8.78
2014-07-24 05:20:00	22.43	22.43	22.52	22.52	22.52	22.43	21	19.95	18.71	17.19	15.19	8.88
2014-07-24 05:30:00	22.43	22.33	22.52	22.43	22.52	22.33	21	19.95	18.62	17.19	15.19	8.88
2014-07-24 05:40:00	22.43	22.33	22.43	22.43	22.52	22.33	21.09	20.04	18.52	17.09	15.28	8.88
2014-07-24 05:50:00	22.43	22.33	22.43	22.43	22.43	22.33	21.19	20.04	18.52	17.09	15.28	8.78
2014-07-24 06:00:00	22.33	22.33	22.43	22.43	22.43	22.33	21.09	20.04	18.62	17.09	15.28	8.88
2014-07-24 06:10:00	22.33	22.33	22.43	22.43	22.43	22.33	21.09	20.04	18.71	17.19	15.19	8.78
2014-07-24 06:20:00	22.33	22.24	22.33	22.33	22.43	22.24	21	20.04	18.71	17.19	15.19	8.78
2014-07-24 06:30:00	22.33	22.24	22.33	22.33	22.43	22.24	21	20.04	18.62	17.09	15.19	8.78
2014-07-24 06:40:00	22.33	22.24	22.33	22.33	22.43	22.24	21	20.04	18.52	17.09	15.19	8.88
2014-07-24 06:50:00	22.33	22.24	22.33	22.33	22.43	22.24	21.09	20.04	18.62	17.09	15.19	8.78
2014-07-24 07:00:00	22.33	22.24	22.33	22.33	22.33	22.24	21.09	20.04	18.62	17.09	15.19	8.68
2014-07-24 07:10:00	22.43	22.24	22.33	22.33	22.33	22.24	21.09	20.04	18.62	17	15.09	8.68
2014-07-24 07:20:00	22.43	22.24	22.33	22.33	22.33	22.24	21.09	19.95	18.62	17.09	15	8.78
2014-07-24 07:30:00	22.43	22.24	22.33	22.33	22.33	22.24	21.09	19.95	18.71	17.09	15	8.88
2014-07-24 07:40:00	22.43	22.24	22.33	22.33	22.33	22.24	21.09	19.95	18.71	17.09	14.9	8.88
2014-07-24 07:50:00	22.52	22.24	22.33	22.33	22.33	22.24	21	20.04	18.71	17.09	15	8.98
2014-07-24 08:00:00	22.52	22.24	22.43	22.43	22.33	22.24	21	20.04	18.71	17.09	14.9	8.98
2014-07-24 08:10:00	22.62	22.33	22.43	22.43	22.33	22.14	21.09	20.04	18.71	17.19	14.9	8.68
2014-07-24 08:20:00	22.62	22.33	22.43	22.43	22.33	22.14	21.19	19.95	18.71	17.19	15	8.68
2014-07-24 08:30:00	22.72	22.33	22.43	22.43	22.33	22.05	21.09	19.95	18.62	17.19	15.09	8.68
2014-07-24 08:40:00	22.81	22.33	22.43	22.43	22.33	22.05	21.28	19.95	18.62	17.19	15.19	8.88
2014-07-24 08:50:00	22.91	22.43	22.52	22.43	22.33	21.85	21.38	19.85	18.71	17.19	15.19	8.98
2014-07-24 09:00:00	23	22.43	22.52	22.43	22.24	22.05	21.19	19.95	18.71	17.09	15.19	8.88
2014-07-24 09:10:00	23.1	22.43	22.43	22.33	22.24	22.14	21.19	20.04	18.71	17.19	15.19	8.78
2014-07-24 09:20:00	23.2	22.43	22.52	22.43	22.33	22.14	21.19	19.95	18.71	17.09	15.19	8.78
2014-07-24 09:30:00	23.29	22.43	22.52	22.43	22.33	22.14	21.19	19.95	18.81	17.09	15.19	8.68
2014-07-24 09:40:00	23.29	22.43	22.52	22.43	22.33	22.14	21.19	20.14	18.9	17.09	15.09	8.68
2014-07-24 09:50:00	23.39	22.52	22.62	22.43	22.33	22.14	21.19	20.14	18.9	17	15.19	8.78
2014-07-24 10:00:00	23.1	22.43	22.43	22.33	22.33	22.14	21.09	20.23	19	17	15.09	8.68
2014-07-24 10:10:00	23.48	22.52	22.62	22.52	22.33	22.14	21.28	20.23	18.81	17	15.09	8.68
2014-07-24 10:20:00	23.1	22.43	22.43	22.33	22.24	22.05	21.38	20.14	18.81	17	15.28	8.68
2014-07-24 10:30:00	23.68	22.62	22.62	22.43	22.33	22.14	21.19	20.23	18.71	17.09	15.47	8.58
2014-07-24 10:40:00	23.48	22.62	22.52	22.33	22.24	22.14	21	20.42	18.62	17.09	15.38	8.78
2014-07-24 10:50:00	23.29	22.52	22.52	22.24	22.24	22.05	21.19	20.71	18.33	17	15.28	8.78
2014-07-24 11:00:00	23.58	22.62	22.52	22.33	22.24	22.14	21.38	20.71	18.33	17.19	15.19	8.78
2014-07-24 11:10:00	23.87	22.72	22.62	22.33	22.33	22.24	21.57	20.33	18.33	17.19	15.19	8.78
2014-07-24 11:20:00	23.87	22.72	22.62	22.43	22.33	22.24	21.76	20.14	18.43	17.28	15.09	8.78
2014-07-24 11:30:00	23.48	22.72	22.43	22.33	22.33	22.14	21.76	19.95	18.52	17.28	15.19	8.78
2014-07-24 11:40:00	23.58	22.72	22.52	22.43	22.33	22.14	21.66	19.76	18.71	17.28	15.19	8.78
2014-07-24 11:50:00	24.06	22.81	22.62	22.43	22.33	22.24	21.76	19.95	19	17.19	15.09	8.88
2014-07-24 12:00:00	23.58	22.72	22.52	22.43	22.33	22.24	21.66	19.95	18.9	17	15.09	8.78
2014-07-24 12:10:00	24.06	22.81	22.72	22.52	22.43	22.33	21.57	19.95	18.81	17	15.09	8.78
2014-07-24 12:20:00	23.97	22.81	22.72	22.52	22.43	22.33	21.47	19.85	18.71	17.09	15.38	8.58
2014-07-24 12:30:00	23.77	22.91	22.72	22.62	22.43	22.33	21.09	19.95	18.9	17.28	15.19	8.48
2014-07-24 12:40:00	23.97	22.81	22.72	22.52	22.43	22.24	21.19	20.04	18.81	17.28	15.38	8.78
2014-07-24 12:50:00	23.97	22.91	22.72	22.52	22.43	22.33	21	19.95	18.81	17.48	15.66	8.68
2014-07-24 13:00:00	24.25	22.91	22.72	22.62	22.43	22.33	21.09	20.14	18.81	17.38	15.57	8.68
2014-07-24 13:10:00	24.35	23	22.81	22.62	22.43	22.33	21.38	20.14	18.9	17.48	15.47	9.08
2014-07-24 13:20:00	24.45	23.1	22.81	22.62	22.52	22.33	21.19	20.04	18.9	17.48	15.19	9.37
2014-07-24 13:30:00	24.45	23.2	22.91	22.72	22.52	22.33	21.09	20.14	18.9	17.67	15.19	9.18
2014-07-24 13:40:00	24.64	23.29	23	22.81	22.52	22.24	21.09	20.33	18.9	17.38	14.42	9.08
2014-07-24 13:50:00	24.55	23.48	23	22.72	22.43	22.24	21.19	20.14	18.71	17.19	14.61	8.78
2014-07-24 14:00:00	24.55	23.87	23	22.72	22.52	22.24	21.19	20.04	18.81	17.19	14.9	8.68
2014-07-24 14:10:00	24.64	23.68	23	22.72	22.43	22.24	21.28	20.33	19	17.38	15	8.88
2014-07-24 14:20:00	24.74	23.48	22.91	22.62	22.43	22.24	21.38	20.33	19.09	17.19	14.9	8.78
2014-07-24 14:30:00	24.64	23.48	22.81	22.62	22.43	22.24	21.47	20.33	19	17.09	15.19	8.78
2014-07-24 14:40:00	24.93	23.58	22.91	22.62	22.52	22.24	21.47	20.14	19	17.09	15.38	9.18
2014-07-24 14:50:00	24.83	23.58	22.81	22.62	22.43	22.24	21.38	20.04	18.9	16.9	15.28	9.18
2014-07-24 15:00:00	25.22	23.77	22.91	22.62	22.43	22.33	21.47	20.23	18.81	17.09	15.66	9.08
2014-07-24 15:10:00	25.42	23.68	23	22.72	22.52	22.33	21.38	20.33	19	17	15.57	8.68
2014-07-24 15:20:00	25.61	23.68	23	22.72	22.52	22.33	21.47	20.42	18.81	16.81	15.47	8.68
2014-07-24 15:30:00	25.61	23.58	22.91	22.72	22.62	22.33	21.47	20.42	18.71	16.9	15.47	8.88
2014-07-24 15:40:00	25.81	23.48	23	22.81	22.62	22.33	21.28	20.42	18.71	16.9	15.38	8.78
2014-07-24 15:50:00	25.61	23.58	23	22.81	22.62	22.33	21.28	20.42	18.52	17.19	15.38	8.88
2014-07-24 16:00:00	25.9	23.77	23.1	22.81	22.62	22.33	21.19	20.33	18.33	17.19	15.38	8.78
2014-07-24 16:10:00	25.51	23.68	23.1	22.81	22.62	22.24	21.19	20.14	18.43	17.48	15.85	8.58
2014-07-24 16:20:00	25.32	23.68	23	22.81	22.52	22.24	21.28	20.04	18.62	17.76	15.85	8.68
2014-07-24 16:30:00	25.71	23.77	23.2	22.81	22.62	22.24	21.19	19.95	18.62	17.48	15.76	8.78
2014-07-24 16:40:00	25.51	23.87	23.2	22.81	22.62	22.24	21.47	20.33	18.71	17.28	15.38	8.98
2014-07-24 16:50:00	25.61	23.97	23.2	22.81	22.52	22.05	21.28	20.33	18.9	17.67	14.8	8.88
2014-07-24 17:00:00	25.61	24.25	23.2	22.81	22.52	22.14	21.38	20.23	18.81	17.19	14.8	8.98
2014-07-24 17:10:00	25.71	24.25	23.2	22.72	22.43	22.14	21.47	20.23	18.9	17.48	15.09	8.88
2014-07-24 17:20:00	25.71	24.06	23.2	22.72	22.52	22.14	21.66	20.33	18.9	17.67	14.9	8.98
2014-07-24 17:30:00	25.51	24.06	23.2	22.72	22.52	22.24	21.66	20.04	18.9	17.67	15	8.98
2014-07-24 17:40:00	25.42	24.06	23.2	22.72	22.62	22.14	21.47	20.14	19.09	17.76	14.52	8.88
2014-07-24 17:50:00	25.51	24.16	23.2	22.81	22.62	22.24	21.57	20.42	19.09	17.09	14.61	8.78
2014-07-24 18:00:00	25.42	24.25	23.2	22.81	22.62	22.14	21.38	20.23	18.62	16.62	15	9.08
2014-07-24 18:10:00	25.51	24.25	23.2	22.81	22.62	22.24	21.38	20.14	18.71	16.52	15.19	8.78
2014-07-24 18:20:00	25.51	24.35	23.29	22.81	22.62	22.14	21.19	20.23	18.9	17	15.38	8.58
2014-07-24 18:30:00	25.51	24.45	23.39	22.81	22.62	22.14	21.19	20.14	18.71	17	15.28	8.58
2014-07-24 18:40:00	25.42	24.55	23.29	22.81	22.72	22.14	21.28	20.23	18.71	17.28	15.57	8.78
2014-07-24 18:50:00	25.42	24.45	23.29	22.81	22.72	22.24	21.38	20.23	18.71	17.19	15.47	8.58
2014-07-24 19:00:00	25.32	24.45	23.29	22.81	22.72	22.14	21.38	20.14	18.71	17.38	15.28	8.28
2014-07-24 19:10:00	25.22	24.45	23.29	22.81	22.72	22.24	21.47	20.33	18.81	17.19	15.09	8.88
2014-07-24 19:20:00	25.12	24.45	23.29	22.81	22.62	22.05	21.38	20.14	18.9	17.38	15.28	8.88
2014-07-24 19:30:00	25.12	24.55	23.29	22.81	22.62	22.14	21.47	20.04	18.81	17.09	15.57	8.88
2014-07-24 19:40:00	25.03	24.55	23.29	22.81	22.72	22.14	21.47	20.14	18.71	16.9	15.57	8.88
2014-07-24 19:50:00	25.03	24.64	23.29	22.91	22.72	22.14	21.57	20.23	18.81	16.71	15.28	8.68
2014-07-24 20:00:00	24.93	24.55	23.2	22.91	22.72	22.14	21.57	20.33	19	16.81	15	8.58
2014-07-24 20:10:00	24.93	24.64	23.2	22.91	22.72	22.14	21.38	20.23	19.19	17.38	14.71	8.68
2014-07-24 20:20:00	24.93	24.74	23.29	22.91	22.81	22.33	21.28	20.23	19	17.19	15.19	8.78
2014-07-24 20:30:00	24.83	24.74	23.29	23	22.81	22.33	21.38	20.33	18.9	17	15.19	9.18
2014-07-24 20:40:00	24.83	24.64	23.39	23	22.81	22.33	21.28	20.14	18.62	17	15.19	9.47
2014-07-24 20:50:00	24.74	24.64	23.39	23	22.81	22.24	21.38	20.23	18.52	16.81	15.09	9.37
2014-07-24 21:00:00	24.74	24.64	23.29	23	22.72	22.14	21.57	20.33	18.43	17	15.28	9.18
2014-07-24 21:10:00	24.64	24.55	23.39	23.1	22.72	22.14	21.66	20.04	18.62	17.09	15.38	8.88
